Período;Tasa de desempleo nacional en Porcentaje - Mensual
3/1/2013 0:00;4,12
4/1/2013 0:00;4,12
5/1/2013 0:00;4,12
6/1/2013 0:00;4,12
7/1/2013 0:00;4,12
8/1/2013 0:00;4,12
9/1/2013 0:00;4,12
10/1/2013 0:00;4,12
11/1/2013 0:00;4,12
12/1/2013 0:00;4,12
13/1/2013 0:00;4,12
14/1/2013 0:00;4,12
15/1/2013 0:00;4,12
16/1/2013 0:00;4,12
17/1/2013 0:00;4,12
18/1/2013 0:00;4,12
19/1/2013 0:00;4,12
20/1/2013 0:00;4,12
21/1/2013 0:00;4,12
22/1/2013 0:00;4,12
23/1/2013 0:00;4,12
24/1/2013 0:00;4,12
25/1/2013 0:00;4,12
26/1/2013 0:00;4,12
27/1/2013 0:00;4,12
28/1/2013 0:00;4,12
29/1/2013 0:00;4,12
30/1/2013 0:00;4,12
31/1/2013 0:00;4,12
1/2/2013 0:00;4,12
2/2/2013 0:00;4,12
3/2/2013 0:00;4,12
4/2/2013 0:00;4,12
5/2/2013 0:00;4,12
6/2/2013 0:00;4,12
7/2/2013 0:00;4,12
8/2/2013 0:00;4,12
9/2/2013 0:00;4,12
10/2/2013 0:00;4,12
11/2/2013 0:00;4,12
12/2/2013 0:00;4,12
13/2/2013 0:00;4,12
14/2/2013 0:00;4,12
15/2/2013 0:00;4,12
16/2/2013 0:00;4,12
17/2/2013 0:00;4,12
18/2/2013 0:00;4,12
19/2/2013 0:00;4,12
20/2/2013 0:00;4,12
21/2/2013 0:00;4,12
22/2/2013 0:00;4,12
23/2/2013 0:00;4,12
24/2/2013 0:00;4,12
25/2/2013 0:00;4,12
26/2/2013 0:00;4,12
27/2/2013 0:00;4,12
28/2/2013 0:00;4,12
1/3/2013 0:00;4,12
2/3/2013 0:00;4,12
3/3/2013 0:00;4,12
4/3/2013 0:00;4,12
5/3/2013 0:00;4,12
6/3/2013 0:00;4,12
7/3/2013 0:00;4,12
8/3/2013 0:00;4,12
9/3/2013 0:00;4,12
10/3/2013 0:00;4,12
11/3/2013 0:00;4,12
12/3/2013 0:00;4,12
13/3/2013 0:00;4,12
14/3/2013 0:00;4,12
15/3/2013 0:00;4,12
16/3/2013 0:00;4,12
17/3/2013 0:00;4,12
18/3/2013 0:00;4,12
19/3/2013 0:00;4,12
20/3/2013 0:00;4,12
21/3/2013 0:00;4,12
22/3/2013 0:00;4,12
23/3/2013 0:00;4,12
24/3/2013 0:00;4,12
25/3/2013 0:00;4,12
26/3/2013 0:00;4,12
27/3/2013 0:00;4,12
28/3/2013 0:00;4,12
29/3/2013 0:00;4,12
30/3/2013 0:00;4,12
31/3/2013 0:00;4,12
1/4/2013 0:00;4,12
2/4/2013 0:00;4,12
3/4/2013 0:00;4,12
4/4/2013 0:00;4,12
5/4/2013 0:00;4,12
6/4/2013 0:00;4,12
7/4/2013 0:00;4,12
8/4/2013 0:00;4,12
9/4/2013 0:00;4,12
10/4/2013 0:00;4,12
11/4/2013 0:00;4,12
12/4/2013 0:00;4,12
13/4/2013 0:00;4,12
14/4/2013 0:00;4,12
15/4/2013 0:00;4,12
16/4/2013 0:00;4,12
17/4/2013 0:00;4,12
18/4/2013 0:00;4,12
19/4/2013 0:00;4,12
20/4/2013 0:00;4,12
21/4/2013 0:00;4,12
22/4/2013 0:00;4,12
23/4/2013 0:00;4,12
24/4/2013 0:00;4,12
25/4/2013 0:00;4,12
26/4/2013 0:00;4,12
27/4/2013 0:00;4,12
28/4/2013 0:00;4,12
29/4/2013 0:00;4,12
30/4/2013 0:00;4,12
1/5/2013 0:00;4,12
2/5/2013 0:00;4,12
3/5/2013 0:00;4,12
4/5/2013 0:00;4,12
5/5/2013 0:00;4,12
6/5/2013 0:00;4,12
7/5/2013 0:00;4,12
8/5/2013 0:00;4,12
9/5/2013 0:00;4,12
10/5/2013 0:00;4,12
11/5/2013 0:00;4,12
12/5/2013 0:00;4,12
13/5/2013 0:00;4,12
14/5/2013 0:00;4,12
15/5/2013 0:00;4,12
16/5/2013 0:00;4,12
17/5/2013 0:00;4,12
18/5/2013 0:00;4,12
19/5/2013 0:00;4,12
20/5/2013 0:00;4,12
21/5/2013 0:00;4,12
22/5/2013 0:00;4,12
23/5/2013 0:00;4,12
24/5/2013 0:00;4,12
25/5/2013 0:00;4,12
26/5/2013 0:00;4,12
27/5/2013 0:00;4,12
28/5/2013 0:00;4,12
29/5/2013 0:00;4,12
30/5/2013 0:00;4,12
31/5/2013 0:00;4,12
1/6/2013 0:00;3,91
2/6/2013 0:00;3,91
3/6/2013 0:00;3,91
4/6/2013 0:00;3,91
5/6/2013 0:00;3,91
6/6/2013 0:00;3,91
7/6/2013 0:00;3,91
8/6/2013 0:00;3,91
9/6/2013 0:00;3,91
10/6/2013 0:00;3,91
11/6/2013 0:00;3,91
12/6/2013 0:00;3,91
13/6/2013 0:00;3,91
14/6/2013 0:00;3,91
15/6/2013 0:00;3,91
16/6/2013 0:00;3,91
17/6/2013 0:00;3,91
18/6/2013 0:00;3,91
19/6/2013 0:00;3,91
20/6/2013 0:00;3,91
21/6/2013 0:00;3,91
22/6/2013 0:00;3,91
23/6/2013 0:00;3,91
24/6/2013 0:00;3,91
25/6/2013 0:00;3,91
26/6/2013 0:00;3,91
27/6/2013 0:00;3,91
28/6/2013 0:00;3,91
29/6/2013 0:00;3,91
30/6/2013 0:00;3,91
1/7/2013 0:00;3,91
2/7/2013 0:00;3,91
3/7/2013 0:00;3,91
4/7/2013 0:00;3,91
5/7/2013 0:00;3,91
6/7/2013 0:00;3,91
7/7/2013 0:00;3,91
8/7/2013 0:00;3,91
9/7/2013 0:00;3,91
10/7/2013 0:00;3,91
11/7/2013 0:00;3,91
12/7/2013 0:00;3,91
13/7/2013 0:00;3,91
14/7/2013 0:00;3,91
15/7/2013 0:00;3,91
16/7/2013 0:00;3,91
17/7/2013 0:00;3,91
18/7/2013 0:00;3,91
19/7/2013 0:00;3,91
20/7/2013 0:00;3,91
21/7/2013 0:00;3,91
22/7/2013 0:00;3,91
23/7/2013 0:00;3,91
24/7/2013 0:00;3,91
25/7/2013 0:00;3,91
26/7/2013 0:00;3,91
27/7/2013 0:00;3,91
28/7/2013 0:00;3,91
29/7/2013 0:00;3,91
30/7/2013 0:00;3,91
31/7/2013 0:00;3,91
1/8/2013 0:00;3,91
2/8/2013 0:00;3,91
3/8/2013 0:00;3,91
4/8/2013 0:00;3,91
5/8/2013 0:00;3,91
6/8/2013 0:00;3,91
7/8/2013 0:00;3,91
8/8/2013 0:00;3,91
9/8/2013 0:00;3,91
10/8/2013 0:00;3,91
11/8/2013 0:00;3,91
12/8/2013 0:00;3,91
13/8/2013 0:00;3,91
14/8/2013 0:00;3,91
15/8/2013 0:00;3,91
16/8/2013 0:00;3,91
17/8/2013 0:00;3,91
18/8/2013 0:00;3,91
19/8/2013 0:00;3,91
20/8/2013 0:00;3,91
21/8/2013 0:00;3,91
22/8/2013 0:00;3,91
23/8/2013 0:00;3,91
24/8/2013 0:00;3,91
25/8/2013 0:00;3,91
26/8/2013 0:00;3,91
27/8/2013 0:00;3,91
28/8/2013 0:00;3,91
29/8/2013 0:00;3,91
30/8/2013 0:00;3,91
31/8/2013 0:00;3,91
1/9/2013 0:00;3,91
2/9/2013 0:00;3,91
3/9/2013 0:00;3,91
4/9/2013 0:00;3,91
5/9/2013 0:00;3,91
6/9/2013 0:00;3,91
7/9/2013 0:00;3,91
8/9/2013 0:00;3,91
9/9/2013 0:00;3,91
10/9/2013 0:00;3,91
11/9/2013 0:00;3,91
12/9/2013 0:00;3,91
13/9/2013 0:00;3,91
14/9/2013 0:00;3,91
15/9/2013 0:00;3,91
16/9/2013 0:00;3,91
17/9/2013 0:00;3,91
18/9/2013 0:00;3,91
19/9/2013 0:00;3,91
20/9/2013 0:00;3,91
21/9/2013 0:00;3,91
22/9/2013 0:00;3,91
23/9/2013 0:00;3,91
24/9/2013 0:00;3,91
25/9/2013 0:00;3,91
26/9/2013 0:00;3,91
27/9/2013 0:00;3,91
28/9/2013 0:00;3,91
29/9/2013 0:00;3,91
30/9/2013 0:00;3,91
1/10/2013 0:00;3,91
2/10/2013 0:00;3,91
3/10/2013 0:00;3,91
4/10/2013 0:00;3,91
5/10/2013 0:00;3,91
6/10/2013 0:00;3,91
7/10/2013 0:00;3,91
8/10/2013 0:00;3,91
9/10/2013 0:00;3,91
10/10/2013 0:00;3,91
11/10/2013 0:00;3,91
12/10/2013 0:00;3,91
13/10/2013 0:00;3,91
14/10/2013 0:00;3,91
15/10/2013 0:00;3,91
16/10/2013 0:00;3,91
17/10/2013 0:00;3,91
18/10/2013 0:00;3,91
19/10/2013 0:00;3,91
20/10/2013 0:00;3,91
21/10/2013 0:00;3,91
22/10/2013 0:00;3,91
23/10/2013 0:00;3,91
24/10/2013 0:00;3,91
25/10/2013 0:00;3,91
26/10/2013 0:00;3,91
27/10/2013 0:00;3,91
28/10/2013 0:00;3,91
29/10/2013 0:00;3,91
30/10/2013 0:00;3,91
31/10/2013 0:00;3,91
1/11/2013 0:00;3,91
2/11/2013 0:00;3,91
3/11/2013 0:00;3,91
4/11/2013 0:00;3,91
5/11/2013 0:00;3,91
6/11/2013 0:00;3,91
7/11/2013 0:00;3,91
8/11/2013 0:00;3,91
9/11/2013 0:00;3,91
10/11/2013 0:00;3,91
11/11/2013 0:00;3,91
12/11/2013 0:00;3,91
13/11/2013 0:00;3,91
14/11/2013 0:00;3,91
15/11/2013 0:00;3,91
16/11/2013 0:00;3,91
17/11/2013 0:00;3,91
18/11/2013 0:00;3,91
19/11/2013 0:00;3,91
20/11/2013 0:00;3,91
21/11/2013 0:00;3,91
22/11/2013 0:00;3,91
23/11/2013 0:00;3,91
24/11/2013 0:00;3,91
25/11/2013 0:00;3,91
26/11/2013 0:00;3,91
27/11/2013 0:00;3,91
28/11/2013 0:00;3,91
29/11/2013 0:00;3,91
30/11/2013 0:00;3,91
1/12/2013 0:00;4,15
2/12/2013 0:00;4,15
3/12/2013 0:00;4,15
4/12/2013 0:00;4,15
5/12/2013 0:00;4,15
6/12/2013 0:00;4,15
7/12/2013 0:00;4,15
8/12/2013 0:00;4,15
9/12/2013 0:00;4,15
10/12/2013 0:00;4,15
11/12/2013 0:00;4,15
12/12/2013 0:00;4,15
13/12/2013 0:00;4,15
14/12/2013 0:00;4,15
15/12/2013 0:00;4,15
16/12/2013 0:00;4,15
17/12/2013 0:00;4,15
18/12/2013 0:00;4,15
19/12/2013 0:00;4,15
20/12/2013 0:00;4,15
21/12/2013 0:00;4,15
22/12/2013 0:00;4,15
23/12/2013 0:00;4,15
24/12/2013 0:00;4,15
25/12/2013 0:00;4,15
26/12/2013 0:00;4,15
27/12/2013 0:00;4,15
28/12/2013 0:00;4,15
29/12/2013 0:00;4,15
30/12/2013 0:00;4,15
31/12/2013 0:00;4,15
1/1/2014 0:00;4,15
2/1/2014 0:00;4,15
3/1/2014 0:00;4,15
4/1/2014 0:00;4,15
5/1/2014 0:00;4,15
6/1/2014 0:00;4,15
7/1/2014 0:00;4,15
8/1/2014 0:00;4,15
9/1/2014 0:00;4,15
10/1/2014 0:00;4,15
11/1/2014 0:00;4,15
12/1/2014 0:00;4,15
13/1/2014 0:00;4,15
14/1/2014 0:00;4,15
15/1/2014 0:00;4,15
16/1/2014 0:00;4,15
17/1/2014 0:00;4,15
18/1/2014 0:00;4,15
19/1/2014 0:00;4,15
20/1/2014 0:00;4,15
21/1/2014 0:00;4,15
22/1/2014 0:00;4,15
23/1/2014 0:00;4,15
24/1/2014 0:00;4,15
25/1/2014 0:00;4,15
26/1/2014 0:00;4,15
27/1/2014 0:00;4,15
28/1/2014 0:00;4,15
29/1/2014 0:00;4,15
30/1/2014 0:00;4,15
31/1/2014 0:00;4,15
1/2/2014 0:00;4,15
2/2/2014 0:00;4,15
3/2/2014 0:00;4,15
4/2/2014 0:00;4,15
5/2/2014 0:00;4,15
6/2/2014 0:00;4,15
7/2/2014 0:00;4,15
8/2/2014 0:00;4,15
9/2/2014 0:00;4,15
10/2/2014 0:00;4,15
11/2/2014 0:00;4,15
12/2/2014 0:00;4,15
13/2/2014 0:00;4,15
14/2/2014 0:00;4,15
15/2/2014 0:00;4,15
16/2/2014 0:00;4,15
17/2/2014 0:00;4,15
18/2/2014 0:00;4,15
19/2/2014 0:00;4,15
20/2/2014 0:00;4,15
21/2/2014 0:00;4,15
22/2/2014 0:00;4,15
23/2/2014 0:00;4,15
24/2/2014 0:00;4,15
25/2/2014 0:00;4,15
26/2/2014 0:00;4,15
27/2/2014 0:00;4,15
28/2/2014 0:00;4,15
1/3/2014 0:00;4,85
2/3/2014 0:00;4,85
3/3/2014 0:00;4,85
4/3/2014 0:00;4,85
5/3/2014 0:00;4,85
6/3/2014 0:00;4,85
7/3/2014 0:00;4,85
8/3/2014 0:00;4,85
9/3/2014 0:00;4,85
10/3/2014 0:00;4,85
11/3/2014 0:00;4,85
12/3/2014 0:00;4,85
13/3/2014 0:00;4,85
14/3/2014 0:00;4,85
15/3/2014 0:00;4,85
16/3/2014 0:00;4,85
17/3/2014 0:00;4,85
18/3/2014 0:00;4,85
19/3/2014 0:00;4,85
20/3/2014 0:00;4,85
21/3/2014 0:00;4,85
22/3/2014 0:00;4,85
23/3/2014 0:00;4,85
24/3/2014 0:00;4,85
25/3/2014 0:00;4,85
26/3/2014 0:00;4,85
27/3/2014 0:00;4,85
28/3/2014 0:00;4,85
29/3/2014 0:00;4,85
30/3/2014 0:00;4,85
31/3/2014 0:00;4,85
1/4/2014 0:00;4,85
2/4/2014 0:00;4,85
3/4/2014 0:00;4,85
4/4/2014 0:00;4,85
5/4/2014 0:00;4,85
6/4/2014 0:00;4,85
7/4/2014 0:00;4,85
8/4/2014 0:00;4,85
9/4/2014 0:00;4,85
10/4/2014 0:00;4,85
11/4/2014 0:00;4,85
12/4/2014 0:00;4,85
13/4/2014 0:00;4,85
14/4/2014 0:00;4,85
15/4/2014 0:00;4,85
16/4/2014 0:00;4,85
17/4/2014 0:00;4,85
18/4/2014 0:00;4,85
19/4/2014 0:00;4,85
20/4/2014 0:00;4,85
21/4/2014 0:00;4,85
22/4/2014 0:00;4,85
23/4/2014 0:00;4,85
24/4/2014 0:00;4,85
25/4/2014 0:00;4,85
26/4/2014 0:00;4,85
27/4/2014 0:00;4,85
28/4/2014 0:00;4,85
29/4/2014 0:00;4,85
30/4/2014 0:00;4,85
1/5/2014 0:00;4,85
2/5/2014 0:00;4,85
3/5/2014 0:00;4,85
4/5/2014 0:00;4,85
5/5/2014 0:00;4,85
6/5/2014 0:00;4,85
7/5/2014 0:00;4,85
8/5/2014 0:00;4,85
9/5/2014 0:00;4,85
10/5/2014 0:00;4,85
11/5/2014 0:00;4,85
12/5/2014 0:00;4,85
13/5/2014 0:00;4,85
14/5/2014 0:00;4,85
15/5/2014 0:00;4,85
16/5/2014 0:00;4,85
17/5/2014 0:00;4,85
18/5/2014 0:00;4,85
19/5/2014 0:00;4,85
20/5/2014 0:00;4,85
21/5/2014 0:00;4,85
22/5/2014 0:00;4,85
23/5/2014 0:00;4,85
24/5/2014 0:00;4,85
25/5/2014 0:00;4,85
26/5/2014 0:00;4,85
27/5/2014 0:00;4,85
28/5/2014 0:00;4,85
29/5/2014 0:00;4,85
30/5/2014 0:00;4,85
31/5/2014 0:00;4,85
1/6/2014 0:00;4,65
2/6/2014 0:00;4,65
3/6/2014 0:00;4,65
4/6/2014 0:00;4,65
5/6/2014 0:00;4,65
6/6/2014 0:00;4,65
7/6/2014 0:00;4,65
8/6/2014 0:00;4,65
9/6/2014 0:00;4,65
10/6/2014 0:00;4,65
11/6/2014 0:00;4,65
12/6/2014 0:00;4,65
13/6/2014 0:00;4,65
14/6/2014 0:00;4,65
15/6/2014 0:00;4,65
16/6/2014 0:00;4,65
17/6/2014 0:00;4,65
18/6/2014 0:00;4,65
19/6/2014 0:00;4,65
20/6/2014 0:00;4,65
21/6/2014 0:00;4,65
22/6/2014 0:00;4,65
23/6/2014 0:00;4,65
24/6/2014 0:00;4,65
25/6/2014 0:00;4,65
26/6/2014 0:00;4,65
27/6/2014 0:00;4,65
28/6/2014 0:00;4,65
29/6/2014 0:00;4,65
30/6/2014 0:00;4,65
1/7/2014 0:00;4,65
2/7/2014 0:00;4,65
3/7/2014 0:00;4,65
4/7/2014 0:00;4,65
5/7/2014 0:00;4,65
6/7/2014 0:00;4,65
7/7/2014 0:00;4,65
8/7/2014 0:00;4,65
9/7/2014 0:00;4,65
10/7/2014 0:00;4,65
11/7/2014 0:00;4,65
12/7/2014 0:00;4,65
13/7/2014 0:00;4,65
14/7/2014 0:00;4,65
15/7/2014 0:00;4,65
16/7/2014 0:00;4,65
17/7/2014 0:00;4,65
18/7/2014 0:00;4,65
19/7/2014 0:00;4,65
20/7/2014 0:00;4,65
21/7/2014 0:00;4,65
22/7/2014 0:00;4,65
23/7/2014 0:00;4,65
24/7/2014 0:00;4,65
25/7/2014 0:00;4,65
26/7/2014 0:00;4,65
27/7/2014 0:00;4,65
28/7/2014 0:00;4,65
29/7/2014 0:00;4,65
30/7/2014 0:00;4,65
31/7/2014 0:00;4,65
1/8/2014 0:00;4,65
2/8/2014 0:00;4,65
3/8/2014 0:00;4,65
4/8/2014 0:00;4,65
5/8/2014 0:00;4,65
6/8/2014 0:00;4,65
7/8/2014 0:00;4,65
8/8/2014 0:00;4,65
9/8/2014 0:00;4,65
10/8/2014 0:00;4,65
11/8/2014 0:00;4,65
12/8/2014 0:00;4,65
13/8/2014 0:00;4,65
14/8/2014 0:00;4,65
15/8/2014 0:00;4,65
16/8/2014 0:00;4,65
17/8/2014 0:00;4,65
18/8/2014 0:00;4,65
19/8/2014 0:00;4,65
20/8/2014 0:00;4,65
21/8/2014 0:00;4,65
22/8/2014 0:00;4,65
23/8/2014 0:00;4,65
24/8/2014 0:00;4,65
25/8/2014 0:00;4,65
26/8/2014 0:00;4,65
27/8/2014 0:00;4,65
28/8/2014 0:00;4,65
29/8/2014 0:00;4,65
30/8/2014 0:00;4,65
31/8/2014 0:00;4,65
1/9/2014 0:00;3,89
2/9/2014 0:00;3,89
3/9/2014 0:00;3,89
4/9/2014 0:00;3,89
5/9/2014 0:00;3,89
6/9/2014 0:00;3,89
7/9/2014 0:00;3,89
8/9/2014 0:00;3,89
9/9/2014 0:00;3,89
10/9/2014 0:00;3,89
11/9/2014 0:00;3,89
12/9/2014 0:00;3,89
13/9/2014 0:00;3,89
14/9/2014 0:00;3,89
15/9/2014 0:00;3,89
16/9/2014 0:00;3,89
17/9/2014 0:00;3,89
18/9/2014 0:00;3,89
19/9/2014 0:00;3,89
20/9/2014 0:00;3,89
21/9/2014 0:00;3,89
22/9/2014 0:00;3,89
23/9/2014 0:00;3,89
24/9/2014 0:00;3,89
25/9/2014 0:00;3,89
26/9/2014 0:00;3,89
27/9/2014 0:00;3,89
28/9/2014 0:00;3,89
29/9/2014 0:00;3,89
30/9/2014 0:00;3,89
1/10/2014 0:00;3,89
2/10/2014 0:00;3,89
3/10/2014 0:00;3,89
4/10/2014 0:00;3,89
5/10/2014 0:00;3,89
6/10/2014 0:00;3,89
7/10/2014 0:00;3,89
8/10/2014 0:00;3,89
9/10/2014 0:00;3,89
10/10/2014 0:00;3,89
11/10/2014 0:00;3,89
12/10/2014 0:00;3,89
13/10/2014 0:00;3,89
14/10/2014 0:00;3,89
15/10/2014 0:00;3,89
16/10/2014 0:00;3,89
17/10/2014 0:00;3,89
18/10/2014 0:00;3,89
19/10/2014 0:00;3,89
20/10/2014 0:00;3,89
21/10/2014 0:00;3,89
22/10/2014 0:00;3,89
23/10/2014 0:00;3,89
24/10/2014 0:00;3,89
25/10/2014 0:00;3,89
26/10/2014 0:00;3,89
27/10/2014 0:00;3,89
28/10/2014 0:00;3,89
29/10/2014 0:00;3,89
30/10/2014 0:00;3,89
31/10/2014 0:00;3,89
1/11/2014 0:00;3,89
2/11/2014 0:00;3,89
3/11/2014 0:00;3,89
4/11/2014 0:00;3,89
5/11/2014 0:00;3,89
6/11/2014 0:00;3,89
7/11/2014 0:00;3,89
8/11/2014 0:00;3,89
9/11/2014 0:00;3,89
10/11/2014 0:00;3,89
11/11/2014 0:00;3,89
12/11/2014 0:00;3,89
13/11/2014 0:00;3,89
14/11/2014 0:00;3,89
15/11/2014 0:00;3,89
16/11/2014 0:00;3,89
17/11/2014 0:00;3,89
18/11/2014 0:00;3,89
19/11/2014 0:00;3,89
20/11/2014 0:00;3,89
21/11/2014 0:00;3,89
22/11/2014 0:00;3,89
23/11/2014 0:00;3,89
24/11/2014 0:00;3,89
25/11/2014 0:00;3,89
26/11/2014 0:00;3,89
27/11/2014 0:00;3,89
28/11/2014 0:00;3,89
29/11/2014 0:00;3,89
30/11/2014 0:00;3,89
1/12/2014 0:00;3,8
2/12/2014 0:00;3,8
3/12/2014 0:00;3,8
4/12/2014 0:00;3,8
5/12/2014 0:00;3,8
6/12/2014 0:00;3,8
7/12/2014 0:00;3,8
8/12/2014 0:00;3,8
9/12/2014 0:00;3,8
10/12/2014 0:00;3,8
11/12/2014 0:00;3,8
12/12/2014 0:00;3,8
13/12/2014 0:00;3,8
14/12/2014 0:00;3,8
15/12/2014 0:00;3,8
16/12/2014 0:00;3,8
17/12/2014 0:00;3,8
18/12/2014 0:00;3,8
19/12/2014 0:00;3,8
20/12/2014 0:00;3,8
21/12/2014 0:00;3,8
22/12/2014 0:00;3,8
23/12/2014 0:00;3,8
24/12/2014 0:00;3,8
25/12/2014 0:00;3,8
26/12/2014 0:00;3,8
27/12/2014 0:00;3,8
28/12/2014 0:00;3,8
29/12/2014 0:00;3,8
30/12/2014 0:00;3,8
31/12/2014 0:00;3,8
1/1/2015 0:00;3,8
2/1/2015 0:00;3,8
3/1/2015 0:00;3,8
4/1/2015 0:00;3,8
5/1/2015 0:00;3,8
6/1/2015 0:00;3,8
7/1/2015 0:00;3,8
8/1/2015 0:00;3,8
9/1/2015 0:00;3,8
10/1/2015 0:00;3,8
11/1/2015 0:00;3,8
12/1/2015 0:00;3,8
13/1/2015 0:00;3,8
14/1/2015 0:00;3,8
15/1/2015 0:00;3,8
16/1/2015 0:00;3,8
17/1/2015 0:00;3,8
18/1/2015 0:00;3,8
19/1/2015 0:00;3,8
20/1/2015 0:00;3,8
21/1/2015 0:00;3,8
22/1/2015 0:00;3,8
23/1/2015 0:00;3,8
24/1/2015 0:00;3,8
25/1/2015 0:00;3,8
26/1/2015 0:00;3,8
27/1/2015 0:00;3,8
28/1/2015 0:00;3,8
29/1/2015 0:00;3,8
30/1/2015 0:00;3,8
31/1/2015 0:00;3,8
1/2/2015 0:00;3,8
2/2/2015 0:00;3,8
3/2/2015 0:00;3,8
4/2/2015 0:00;3,8
5/2/2015 0:00;3,8
6/2/2015 0:00;3,8
7/2/2015 0:00;3,8
8/2/2015 0:00;3,8
9/2/2015 0:00;3,8
10/2/2015 0:00;3,8
11/2/2015 0:00;3,8
12/2/2015 0:00;3,8
13/2/2015 0:00;3,8
14/2/2015 0:00;3,8
15/2/2015 0:00;3,8
16/2/2015 0:00;3,8
17/2/2015 0:00;3,8
18/2/2015 0:00;3,8
19/2/2015 0:00;3,8
20/2/2015 0:00;3,8
21/2/2015 0:00;3,8
22/2/2015 0:00;3,8
23/2/2015 0:00;3,8
24/2/2015 0:00;3,8
25/2/2015 0:00;3,8
26/2/2015 0:00;3,8
27/2/2015 0:00;3,8
28/2/2015 0:00;3,8
1/3/2015 0:00;3,83
2/3/2015 0:00;3,83
3/3/2015 0:00;3,83
4/3/2015 0:00;3,83
5/3/2015 0:00;3,83
6/3/2015 0:00;3,83
7/3/2015 0:00;3,83
8/3/2015 0:00;3,83
9/3/2015 0:00;3,83
10/3/2015 0:00;3,83
11/3/2015 0:00;3,83
12/3/2015 0:00;3,83
13/3/2015 0:00;3,83
14/3/2015 0:00;3,83
15/3/2015 0:00;3,83
16/3/2015 0:00;3,83
17/3/2015 0:00;3,83
18/3/2015 0:00;3,83
19/3/2015 0:00;3,83
20/3/2015 0:00;3,83
21/3/2015 0:00;3,83
22/3/2015 0:00;3,83
23/3/2015 0:00;3,83
24/3/2015 0:00;3,83
25/3/2015 0:00;3,83
26/3/2015 0:00;3,83
27/3/2015 0:00;3,83
28/3/2015 0:00;3,83
29/3/2015 0:00;3,83
30/3/2015 0:00;3,83
31/3/2015 0:00;3,83
1/4/2015 0:00;3,83
2/4/2015 0:00;3,83
3/4/2015 0:00;3,83
4/4/2015 0:00;3,83
5/4/2015 0:00;3,83
6/4/2015 0:00;3,83
7/4/2015 0:00;3,83
8/4/2015 0:00;3,83
9/4/2015 0:00;3,83
10/4/2015 0:00;3,83
11/4/2015 0:00;3,83
12/4/2015 0:00;3,83
13/4/2015 0:00;3,83
14/4/2015 0:00;3,83
15/4/2015 0:00;3,83
16/4/2015 0:00;3,83
17/4/2015 0:00;3,83
18/4/2015 0:00;3,83
19/4/2015 0:00;3,83
20/4/2015 0:00;3,83
21/4/2015 0:00;3,83
22/4/2015 0:00;3,83
23/4/2015 0:00;3,83
24/4/2015 0:00;3,83
25/4/2015 0:00;3,83
26/4/2015 0:00;3,83
27/4/2015 0:00;3,83
28/4/2015 0:00;3,83
29/4/2015 0:00;3,83
30/4/2015 0:00;3,83
1/5/2015 0:00;3,83
2/5/2015 0:00;3,83
3/5/2015 0:00;3,83
4/5/2015 0:00;3,83
5/5/2015 0:00;3,83
6/5/2015 0:00;3,83
7/5/2015 0:00;3,83
8/5/2015 0:00;3,83
9/5/2015 0:00;3,83
10/5/2015 0:00;3,83
11/5/2015 0:00;3,83
12/5/2015 0:00;3,83
13/5/2015 0:00;3,83
14/5/2015 0:00;3,83
15/5/2015 0:00;3,83
16/5/2015 0:00;3,83
17/5/2015 0:00;3,83
18/5/2015 0:00;3,83
19/5/2015 0:00;3,83
20/5/2015 0:00;3,83
21/5/2015 0:00;3,83
22/5/2015 0:00;3,83
23/5/2015 0:00;3,83
24/5/2015 0:00;3,83
25/5/2015 0:00;3,83
26/5/2015 0:00;3,83
27/5/2015 0:00;3,83
28/5/2015 0:00;3,83
29/5/2015 0:00;3,83
30/5/2015 0:00;3,83
31/5/2015 0:00;3,83
1/6/2015 0:00;4,46
2/6/2015 0:00;4,46
3/6/2015 0:00;4,46
4/6/2015 0:00;4,46
5/6/2015 0:00;4,46
6/6/2015 0:00;4,46
7/6/2015 0:00;4,46
8/6/2015 0:00;4,46
9/6/2015 0:00;4,46
10/6/2015 0:00;4,46
11/6/2015 0:00;4,46
12/6/2015 0:00;4,46
13/6/2015 0:00;4,46
14/6/2015 0:00;4,46
15/6/2015 0:00;4,46
16/6/2015 0:00;4,46
17/6/2015 0:00;4,46
18/6/2015 0:00;4,46
19/6/2015 0:00;4,46
20/6/2015 0:00;4,46
21/6/2015 0:00;4,46
22/6/2015 0:00;4,46
23/6/2015 0:00;4,46
24/6/2015 0:00;4,46
25/6/2015 0:00;4,46
26/6/2015 0:00;4,46
27/6/2015 0:00;4,46
28/6/2015 0:00;4,46
29/6/2015 0:00;4,46
30/6/2015 0:00;4,46
1/7/2015 0:00;4,46
2/7/2015 0:00;4,46
3/7/2015 0:00;4,46
4/7/2015 0:00;4,46
5/7/2015 0:00;4,46
6/7/2015 0:00;4,46
7/7/2015 0:00;4,46
8/7/2015 0:00;4,46
9/7/2015 0:00;4,46
10/7/2015 0:00;4,46
11/7/2015 0:00;4,46
12/7/2015 0:00;4,46
13/7/2015 0:00;4,46
14/7/2015 0:00;4,46
15/7/2015 0:00;4,46
16/7/2015 0:00;4,46
17/7/2015 0:00;4,46
18/7/2015 0:00;4,46
19/7/2015 0:00;4,46
20/7/2015 0:00;4,46
21/7/2015 0:00;4,46
22/7/2015 0:00;4,46
